,wallet_name,wallet_balance,network,wallet_address,price_usd,balance_usd,update_time
350,MBOX,16950000.0,BNB Smart Chain (BEP20),0x5a52e96bacdabb82fd05763e25335261b270efcb,0.29629805570886125,5022252.0442651985,2023-06-28 17:15:56
351,COS,933139113.1,BNB Beacon Chain (BEP2),bnb142q467df6jun6rt5u2ar58sp47hm5f9wvz2cvg,0.005355074392289175,4997029.369005242,2023-06-28 17:19:08
352,MKR,7255.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,686.5599520783101,4980992.45232814,2023-06-28 17:11:52
353,DOGE,78234127.0,Dogechain,DPKKpanH1hMVzdWb2oi126znjruvvGRQzj,0.06294826354684924,4924702.444753674,2023-06-28 17:12:44
354,FXS,890535.04,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,5.519552348171038,4915354.7711605895,2023-06-28 17:12:09
355,PEOPLE,380000000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.012881812658046164,4895088.810057542,2023-06-28 17:12:09
356,PERP,10000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.4879445471232457,4879445.471232457,2023-06-28 17:11:13
357,ANKR,214374266.03,BNB Beacon Chain (BEP2),bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,0.02268641932554441,4863384.49176239,2023-06-28 17:19:07
358,JASMY,1140000000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.004240278226463748,4833917.178168673,2023-06-28 17:12:09
359,RNDR,2499057.46,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,1.9235808176841784,4807138.992346546,2023-06-28 17:11:43
360,FARM,199310.36,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,24.092134591634085,4801812.018627042,2023-06-28 17:11:13
361,FUN,1200000000.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.003972099722715051,4766519.667258061,2023-06-28 17:11:52
362,SNX,2231445.89,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,2.132257887319075,4758018.099078233,2023-06-28 17:11:52
363,DAR,47643693.37,BNB Smart Chain (BEP20),0x5a52e96bacdabb82fd05763e25335261b270efcb,0.09979068627847423,4754396.858233493,2023-06-28 17:15:56
364,SNM,11625737.03,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.4069875464737976,4731530.189789275,2023-06-28 17:11:13
365,REEF,2853931900.0,BNB Smart Chain (BEP20),0x5a52e96bacdabb82fd05763e25335261b270efcb,0.0016567812331079459,4728340.812488103,2023-06-28 17:15:56
366,DAR,47155120.95,BNB Smart Chain (BEP20),0xf977814e90da44bfa03b6295a0616a897441acec,0.09979068627847423,4705641.881144959,2023-06-28 17:16:06
367,GTC,4331082.46,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,1.0839378483277513,4694624.202622464,2023-06-28 17:12:09
368,PERP,9600000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.4879445471232457,4684267.652383159,2023-06-28 17:12:09
369,NMR,372102.26,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,12.5429761545579,4667269.774237104,2023-06-28 17:11:13
370,GHST,4838700.83,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.9635829069993436,4662489.411871537,2023-06-28 17:12:09
371,BUSD,4631249.65,BNB Beacon Chain (BEP2),bnb1fnd0k5l4p3ck2j9x9dp36chk059w977pszdgdz,1.0000220806453701,4631351.910981143,2023-06-28 17:19:06
372,NKN,50000000.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.09230274686811,4615137.3434055,2023-06-28 17:11:52
373,WBETH,2478.6,Ethereum,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,1860.0413697093063,4610298.538961487,2023-06-28 17:11:34
374,ANKR,201561486.3,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.02268641932554441,4572708.398081775,2023-06-28 17:12:09
375,UMA,3000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,1.5163105486528081,4548931.645958425,2023-06-28 17:11:13
376,SPELL,10000000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.0004527685996753803,4527685.996753803,2023-06-28 17:11:13
377,SYN,7000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.6431935269570622,4502354.688699435,2023-06-28 17:11:13
378,BEL,7114655.77,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.6305171962700172,4485912.8085267,2023-06-28 17:12:09
379,ILV,100000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,44.601472406281566,4460147.240628157,2023-06-28 17:11:13
380,IDEX,78464921.06,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.05656116192834293,4438067.1057693055,2023-06-28 17:11:52
381,ANKR,195594587.16,BNB Beacon Chain (BEP2),bnb142q467df6jun6rt5u2ar58sp47hm5f9wvz2cvg,0.02268641932554441,4437340.822118505,2023-06-28 17:19:08
382,FOR,238604252.64,BNB Smart Chain (BEP20),0xf977814e90da44bfa03b6295a0616a897441acec,0.018588881363495895,4435386.145150562,2023-06-28 17:16:06
383,MTL,3467082.13,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,1.2727205529088526,4412626.685474002,2023-06-28 17:11:43
384,LPT,1057758.35,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,4.1481460472097105,4387736.118455566,2023-06-28 17:12:09
385,ID,15895355.01,BNB Smart Chain (BEP20),0xf977814e90da44bfa03b6295a0616a897441acec,0.2743648301800392,4361126.3779700855,2023-06-28 17:16:06
386,RAD,2753981.92,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,1.5766077628987234,4341949.2739547305,2023-06-28 17:12:09
387,FTM,14723533.34,BNB Beacon Chain (BEP2),bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,0.29316637195643147,4316444.8516673595,2023-06-28 17:19:07
388,TRB,427774.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,10.041744560070546,4295597.2374396175,2023-06-28 17:12:09
389,DEXE,2125465.9,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,2.012652701101962,4277824.684735112,2023-06-28 17:11:13
390,MC,23000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.18577200334659047,4272756.076971581,2023-06-28 17:11:13
391,SANTOS,1400000.0,BNB Smart Chain (BEP20),0x5a52e96bacdabb82fd05763e25335261b270efcb,3.050600132950906,4270840.186131269,2023-06-28 17:15:56
392,DOGE,67455316.0,Dogechain,D73RQLGWW9TBT2AKspEP24wLiXFrXvnTqX,0.06294826354684924,4246195.0092039965,2023-06-28 17:12:44
393,WBETH,2271.75,Ethereum,0x21a31ee1afc51d94c2efccaa2092ad1028285549,1860.0413697093063,4225548.9816371165,2023-06-28 17:11:24
394,OAX,26161413.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.1613569923545895,4221326.917426258,2023-06-28 17:11:13
395,PYR,1352537.69,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,3.1180566298382337,4217289.11141059,2023-06-28 17:12:09
396,DENT,5544106097.76,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.0007566850865642704,4195142.402505025,2023-06-28 17:12:09
397,CVP,12716761.27,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.3274256168460999,4163793.4031143426,2023-06-28 17:11:13
398,T,190000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.021752151483678484,4132908.781898912,2023-06-28 17:11:13
399,SUPER,37224907.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.1101269938908456,4099467.1057762955,2023-06-28 17:12:09
400,BAKE,39900000.0,BNB Smart Chain (BEP20),0x5a52e96bacdabb82fd05763e25335261b270efcb,0.10268815202740317,4097257.265893386,2023-06-28 17:15:56
401,FUN,1026265596.53,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.003972099722715051,4076429.291408809,2023-06-28 17:11:13
402,AAVE,66120.72,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,61.58981890963389,4072363.170974608,2023-06-28 17:11:43
403,DUSK,33633392.29,BNB Smart Chain (BEP20),0xf977814e90da44bfa03b6295a0616a897441acec,0.12058617729003976,4055722.205547396,2023-06-28 17:16:06
404,BNB,17190.6,BNB Smart Chain (BEP20),0x161ba15a5f335c9f06bb5bbb0a9ce14076fbb645,233.67845407899043,4017072.8326902925,2023-06-28 17:18:08
405,BNB,17180.87,BNB Smart Chain (BEP20),0xe2fc31f816a9b94326492132018c3aecc4a93ae1,233.67845407899043,4014799.141332104,2023-06-28 17:15:45
406,DYDX,2066959.02,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,1.9296305292503193,3988467.2277013212,2023-06-28 17:11:43
407,IDEX,70000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.05656116192834293,3959281.334984005,2023-06-28 17:11:13
408,BUSD,3957581.6,Polygon,0xf977814e90da44bfa03b6295a0616a897441acec,1.0000220806453701,3957668.985955833,2023-06-28 17:21:58
409,SNT,170000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.02273061686912618,3864204.8677514503,2023-06-28 17:11:13
410,DODO,40500000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.09508186335809903,3850815.4660030105,2023-06-28 17:12:09
411,MTL,3000000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,1.2727205529088526,3818161.6587265576,2023-06-28 17:12:09
412,MTL,3000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,1.2727205529088526,3818161.6587265576,2023-06-28 17:11:13
413,BNB,16294.19,BNB Smart Chain (BEP20),0x3c783c21a0383057d128bae431894a5c19f9cf06,233.67845407899043,3807601.129669345,2023-06-28 17:16:29
414,COTI,80000000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.047582265083917906,3806581.2067134324,2023-06-28 17:12:09
415,REQ,50000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.07570279654806314,3785139.827403157,2023-06-28 17:11:13
416,PHB,5677277.14,BNB Smart Chain (BEP20),0x5a52e96bacdabb82fd05763e25335261b270efcb,0.6647286427212646,3773848.7276246627,2023-06-28 17:15:56
417,BNB,16146.11,BNB Smart Chain (BEP20),0xa180fe01b906a1be37be6c534a3300785b20d947,233.67845407899043,3772998.0241893283,2023-06-28 17:18:20
418,SAND,9289035.18,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,0.4023330875005139,3737286.203870292,2023-06-28 17:11:43
419,DF,100000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.03729128753622713,3729128.753622713,2023-06-28 17:11:13
420,FET,17000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.2191233272615968,3725096.5634471457,2023-06-28 17:11:13
421,KNC,7000000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.5298908514753947,3709235.960327763,2023-06-28 17:12:09
422,CLV,100000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.037066341841652896,3706634.1841652896,2023-06-28 17:11:13
423,SHIB,504587605740.43,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,7.30670878380365e-06,3686874.6910620527,2023-06-28 17:11:43
424,XRP,7878483.0,BNB Beacon Chain (BEP2),bnb1lsmt5a8vqqus5fwslx8pyyemgjtg4y6ugj308t,0.46748122944336906,3683042.918988683,2023-06-28 17:19:08
425,ETC,199779.0,BNB Beacon Chain (BEP2),bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,17.84873861563767,3565803.1518934784,2023-06-28 17:19:07
426,BNB,15169.69,BNB Smart Chain (BEP20),0xdccf3b77da55107280bd850ea519df3705d1a75a,233.67845407899043,3544829.7080575204,2023-06-28 17:17:35
427,SRM,22409083.65,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,0.1574336546755732,3527943.9369501327,2023-06-28 17:11:43
428,AUDIO,20000000.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.17559540675695826,3511908.135139165,2023-06-28 17:11:52
429,SNT,153511023.13,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.02273061686912618,3489400.251955597,2023-06-28 17:12:09
430,AXS,625765.41,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,5.555277967132487,3476300.7947666277,2023-06-28 17:12:09
431,PORTO,1884000.0,BNB Smart Chain (BEP20),0x5a52e96bacdabb82fd05763e25335261b270efcb,1.8345426650293586,3456278.3809153116,2023-06-28 17:15:56
432,BAL,750000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,4.579097605642598,3434323.2042319486,2023-06-28 17:12:09
433,LINA,234649521.44,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,0.014478207350446718,3397304.426091413,2023-06-28 17:11:43
434,TRX,45382941.33,Tron20,TQrY8tryqsYVCYS3MFbtffiPp2ccyn4STm,0.07451829851722243,3381859.5696185315,2023-06-28 17:26:18
435,DOGE,53632466.99,Dogechain,DFyohYD3bMXCEg1TdMfdy1J7dYfK4shhPf,0.06294826354684924,3376070.666754212,2023-06-28 17:12:43
436,LQTY,3750000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.8954202018857939,3357825.757071727,2023-06-28 17:12:09
437,CLV,90000000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.037066341841652896,3335970.7657487607,2023-06-28 17:12:09
438,LPT,800000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,4.1481460472097105,3318516.837767768,2023-06-28 17:11:13
439,NEXO,5216177.94,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.6286923357921137,3279371.093005896,2023-06-28 17:11:13
440,FET,14933586.48,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,0.2191233272615968,3272297.1574463975,2023-06-28 17:11:43
441,AERGO,32818837.11,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.09927464799693951,3258078.5017641457,2023-06-28 17:11:13
442,TRX,43016889.0,Tron20,TJDENsfBJs4RFETt1X1W8wMDc8M5XnJhCe,0.07451829851722243,3205545.3757842216,2023-06-28 17:25:52
443,AUCTION,819559.84,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,3.8318057869032502,3140394.137625502,2023-06-28 17:11:13
444,YFI,500.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,6261.971460212534,3130985.730106267,2023-06-28 17:11:52
445,AST,30000000.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.10356827503360991,3107048.2510082973,2023-06-28 17:11:52
446,UNI,627669.4,BNB Beacon Chain (BEP2),bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,4.921304339463643,3088952.1419685413,2023-06-28 17:19:07
447,FLUX,7000000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.44016294248118853,3081140.5973683195,2023-06-28 17:12:09
448,IDEX,54256547.97,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.05656116192834293,3068813.3954040757,2023-06-28 17:12:09
449,BNB,13128.33,BNB Smart Chain (BEP20),0x01c952174c24e1210d26961d456a77a39e1f0bb0,233.67845407899043,3067807.8590388326,2023-06-28 17:17:11
450,POLS,10000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.3064975006713751,3064975.006713751,2023-06-28 17:11:13
451,1INCH,10000000.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.30290568040313637,3029056.8040313637,2023-06-28 17:11:52
452,REQ,40000000.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.07570279654806314,3028111.861922526,2023-06-28 17:11:52
453,ARPA,54867247.53,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,0.054677932377596605,3000027.6501901946,2023-06-28 17:11:43
454,SKL,113586466.48,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.02631463821255922,2988986.771264185,2023-06-28 17:12:09
455,PROS,10000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.2979382207725353,2979382.207725353,2023-06-28 17:11:13
456,UFT,12098573.26,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.24541068372614233,2969119.1358474228,2023-06-28 17:11:13
457,BIFI,8000.0,BNB Smart Chain (BEP20),0xf977814e90da44bfa03b6295a0616a897441acec,368.3935842477146,2947148.673981717,2023-06-28 17:16:06
458,UNI,598502.9,BNB Beacon Chain (BEP2),bnb142q467df6jun6rt5u2ar58sp47hm5f9wvz2cvg,4.921304339463643,2945414.918951575,2023-06-28 17:19:08
459,DOT,592666.18,BNB Beacon Chain (BEP2),bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,4.942358680398346,2929168.839301529,2023-06-28 17:19:07
460,UNI,592103.31,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,4.921304339463643,2913920.588913787,2023-06-28 17:11:43
461,AGIX,13034186.46,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,0.22350703275439707,2913232.340042139,2023-06-28 17:11:43
462,DIA,12101375.61,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.24071862726344004,2913026.524838474,2023-06-28 17:12:09
463,BNB,12456.18,BNB Smart Chain (BEP20),0x29bdfbf7d27462a2d115748ace2bd71a2646946c,233.67845407899043,2910740.886129639,2023-06-28 17:17:00
464,LEVER,2329399468.98,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.0012448928230584552,2899852.6809693784,2023-06-28 17:12:09
465,SFP,6400000.0,BNB Smart Chain (BEP20),0x5a52e96bacdabb82fd05763e25335261b270efcb,0.45261675717025696,2896747.2458896446,2023-06-28 17:15:56
466,JST,130000000.0,Tron20,TJCo98saj6WND61g1uuKwJ9GMWMT9WkJFo,0.022109952413412664,2874293.8137436463,2023-06-28 17:25:57
467,AUDIO,16298191.68,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.17559540675695826,2861887.597452473,2023-06-28 17:12:09
468,CTSI,20005800.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.14195727599389166,2839968.8720785975,2023-06-28 17:11:13
469,GMX,54000.0,Arbitrum,0xf977814e90da44bfa03b6295a0616a897441acec,52.12414773445674,2814703.977660664,2023-06-28 17:27:13
470,CTSI,19817300.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.14195727599389166,2813209.9255537493,2023-06-28 17:12:09
471,AXS,500000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,5.555277967132487,2777638.9835662437,2023-06-28 17:11:13
472,POWR,20000000.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.13830935944429376,2766187.188885875,2023-06-28 17:11:52
473,POWR,20000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.13830935944429376,2766187.188885875,2023-06-28 17:11:13
474,SNX,1292674.92,Optimism,0xacd03d601e5bb1b275bb94076ff46ed9d753435a,2.132257887319075,2756316.2939095544,2023-06-28 17:22:56
475,MAV,5000000.0,Ethereum,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0.5510006430891733,2755003.2154458663,2023-06-28 17:11:34
476,MAV,5000000.0,Ethereum,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0.5510006430891733,2755003.2154458663,2023-06-28 17:11:24
477,UFT,11145455.41,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.24541068372614233,2735213.832607332,2023-06-28 17:12:09
478,MATIC,4398964.58,Polygon,0xe7804c37c13166ff0b37f5ae0bb07a3aebb6e245,0.6205164158644229,2729629.734696146,2023-06-28 17:22:03
479,LTO,44462347.3,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.0612681409982009,2724125.363487377,2023-06-28 17:11:13
480,ALPHA,25323765.39,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.10686355929597742,2706187.704351686,2023-06-28 17:12:09
481,HIFI,8000000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.3378422942955257,2702738.3543642056,2023-06-28 17:12:09
482,BLZ,50000000.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.05402665019748879,2701332.50987444,2023-06-28 17:11:52
483,SUN,482466907.82,Tron20,TWd4WrZ9wn84f5x1hZhL4DHvk738ns5jwb,0.005583425944428935,2693818.250450591,2023-06-28 17:26:10
484,AXS,475772.1,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,5.555277967132487,2643046.2645063545,2023-06-28 17:11:43
485,GMX,50314.6,Arbitrum,0xb38e8c17e38363af6ebdcb3dae12e0243582891d,52.12414773445674,2622605.643600097,2023-06-28 17:27:10
486,FOR,140000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.018588881363495895,2602443.3908894253,2023-06-28 17:11:13
487,COMP,57266.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,45.238002946240016,2590599.476719381,2023-06-28 17:11:52
488,FXS,468467.26,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,5.519552348171038,2585729.564974252,2023-06-28 17:11:43
489,FTM,8811000.0,BNB Beacon Chain (BEP2),bnb1lsmt5a8vqqus5fwslx8pyyemgjtg4y6ugj308t,0.29316637195643147,2583088.9033081178,2023-06-28 17:19:08
490,MC,13620000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.18577200334659047,2530214.6855805623,2023-06-28 17:12:09
491,TRX,33720961.75,Tron20,TWd4WrZ9wn84f5x1hZhL4DHvk738ns5jwb,0.07451829851722243,2512828.6939743394,2023-06-28 17:26:10
492,CHZ,33595856.1,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,0.07403703779071535,2487337.6676871353,2023-06-28 17:11:43
493,POLS,8091195.77,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.3064975006713751,2479931.280947802,2023-06-28 17:12:09
494,BETA,30138145.71,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.08210094811270653,2474370.337149899,2023-06-28 17:12:09
495,DAI,2472184.5,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,1.0001465494968769,2472546.7973946617,2023-06-28 17:11:43
496,STORJ,8388953.37,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,0.28823029015650353,2417950.463944478,2023-06-28 17:11:43
497,PNT,23197438.99,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.10404795404299595,2413646.0659467224,2023-06-28 17:11:13
498,CELR,151000000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.01596604009689913,2410872.0546317683,2023-06-28 17:12:09
499,DIA,10000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.24071862726344004,2407186.2726344005,2023-06-28 17:11:13
500,DIA,10000000.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.24071862726344004,2407186.2726344005,2023-06-28 17:11:52
501,TUSD,2409447.63,BNB Smart Chain (BEP20),0x8894e0a0c962cb723c1976a4421c95949be2d4e3,0.9990090878898832,2407060.0791647406,2023-06-28 17:16:17
502,TOMO,1760351.62,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,1.3536617424398227,2382920.641235965,2023-06-28 17:11:43
503,T,109338612.47,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.021752151483678484,2378350.061462657,2023-06-28 17:12:09
504,C98,16338850.54,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.14479935073233513,2365854.949904663,2023-06-28 17:12:09
505,GALA,100000000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.023647870729279402,2364787.07292794,2023-06-28 17:12:09
506,REN,40000000.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.05872052277986449,2348820.9111945797,2023-06-28 17:11:52
507,BNB,10010.05,BNB Smart Chain (BEP20),0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,233.67845407899043,2339133.009253398,2023-06-28 17:18:32
508,BICO,9914277.66,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.2336539392744489,2316510.0303196656,2023-06-28 17:12:09
509,BCH,10000.0,BNB Smart Chain (BEP20),0xf977814e90da44bfa03b6295a0616a897441acec,229.84042643329502,2298404.26433295,2023-06-28 17:16:06
510,YFI,363.93,BNB Smart Chain (BEP20),0xf977814e90da44bfa03b6295a0616a897441acec,6261.971460212534,2278919.2735151476,2023-06-28 17:16:06
511,OM,100000000.0,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,0.022779065501914973,2277906.5501914974,2023-06-28 17:11:13
512,MKR,3314.16,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,686.5599520783101,2275369.530779852,2023-06-28 17:11:43
513,ANKR,100000000.0,Ethereum,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0.02268641932554441,2268641.932554441,2023-06-28 17:11:52
514,CRV,3337302.42,Ethereum,0x28c6c06298d514db089934071355e5743bf21d60,0.6750267722003643,2252768.4804290645,2023-06-28 17:11:43
515,ONE,185200887.0,BNB Beacon Chain (BEP2),bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,0.012162891399849165,2252578.275736737,2023-06-28 17:19:07
516,JOE,6010134.62,Arbitrum,0xb38e8c17e38363af6ebdcb3dae12e0243582891d,0.3721846542943558,2236879.8758072397,2023-06-28 17:27:10
517,OM,97983603.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.022779065501914973,2231974.9108506325,2023-06-28 17:12:09
518,REN,38000000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.05872052277986449,2231379.8656348507,2023-06-28 17:12:09
519,TBCC,93164670.04,BNB Smart Chain (BEP20),0xf977814e90da44bfa03b6295a0616a897441acec,0.023858710896357077,2222788.92823886,2023-06-28 17:16:06
520,JST,100000000.0,Tron20,TWd4WrZ9wn84f5x1hZhL4DHvk738ns5jwb,0.022109952413412664,2210995.2413412663,2023-06-28 17:26:10
521,ANT,561354.3,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,3.9137882710513203,2197021.8752442244,2023-06-28 17:12:09
522,PUNDIX,6100000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.35885365866775937,2189007.317873332,2023-06-28 17:12:09
523,DUSK,18000000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.12058617729003976,2170551.1912207156,2023-06-28 17:12:09
524,STPT,57000000.0,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.03769767614018092,2148767.5399903124,2023-06-28 17:12:09
525,JOE,5755893.3,Avalanche C-Chain,0x9f8c163cba728e99993abe7495f06c0a3c8ac8b9,0.3721846542943558,2142255.1580156987,2023-06-28 17:22:19
526,SPELL,4717500730.46,Ethereum,0x5a52e96bacdabb82fd05763e25335261b270efcb,0.0004527685996753803,2135936.199697958,2023-06-28 17:12:09
527,TRX,28583653.77,Tron20,TYASr5UV6HEcXatwdFQfmLVUqQQQMUxHLS,0.07451829851722243,2130005.2443457902,2023-06-28 17:26:00
528,ALCX,150619.56,Ethereum,0xf977814e90da44bfa03b6295a0616a897441acec,14.07906276091722,2120582.238261737,2023-06-28 17:11:13
